QUANTITY,"NAME",SETCODE,"SETNAME","COLLECTOR NUMBER",FINISH,PRICE,RARITY,ID,ACQUIRED DATE,ACQUIRED PRICE,LANG,PRICE SALE,SIGNING,ALTERATION,CONDITION,NOTES,TAGS
1,"Portable Hole",afr,"Adventures in the Forgotten Realms",33,nonfoil,$0.47,uncommon,80fca8c0-ae3e-439e-b202-228b9f360e9a,2023-11-24T13:34:38.249Z,,ru
1,"Ecological Appreciation",stx,"Strixhaven: School of Mages",128,nonfoil,$0.38,mythic,115f3d72-1aaf-4237-91b9-389256e5e5c8,2023-11-24T13:34:38.249Z,,ru
1,"Explosive Welcome",stx,"Strixhaven: School of Mages",100,nonfoil,$0.04,uncommon,122c01e6-38a6-456e-971e-9004df85ac1c,2023-11-24T13:34:38.249Z,,ru
1,"Pestilent Cauldron // Restorative Burst",stx,"Strixhaven: School of Mages",154,nonfoil,$0.12,rare,aaa1e6be-08cc-4ccc-b2de-3511613e4fd0,2023-11-24T13:34:38.249Z,,ru
1,"Choose Your Weapon",afr,"Adventures in the Forgotten Realms",175,nonfoil,$0.11,uncommon,213726e4-e2f5-4e52-b05a-21c4bab9927c,2023-11-24T13:34:38.249Z,,ru
1,"Pestilence Demon",ddr,"Duel Decks: Nissa vs. Ob Nixilis",56,nonfoil,$0.50,rare,058eb32f-2ae2-4276-ae1a-242bbb150418,2023-11-24T13:34:38.249Z,,en
1,"Valki, God of Lies // Tibalt, Cosmic Impostor",khm,"Kaldheim",114,nonfoil,$3.84,mythic,ea7e4c65-b4c4-4795-9475-3cba71c50ea5,2023-11-24T13:34:38.249Z,,ru
1,"Hulking Bugbear",afr,"Adventures in the Forgotten Realms",149,nonfoil,$0.04,uncommon,f55d43d4-5f63-45c3-b8f8-0aebd23750a5,2023-11-24T13:34:38.249Z,,ru
1,"Dream Trawler",thb,"Theros Beyond Death",214,nonfoil,$0.23,rare,7d3e97d8-92c7-43c4-bdaf-7b0a6ce7cb5f,2023-11-24T13:34:38.249Z,,en
1,"Symmetry Sage",stx,"Strixhaven: School of Mages",56,nonfoil,$0.05,uncommon,3e726fc7-36cf-405c-9b7c-d1e41cd6c68f,2023-11-24T13:34:38.249Z,,ru
1,"Gelatinous Cube",afr,"Adventures in the Forgotten Realms",105,nonfoil,$0.10,rare,1c472e70-300c-4881-86e7-c5ca690ab9b6,2023-11-24T13:34:38.249Z,,ru
1,"Vivisection",mid,"Innistrad: Midnight Hunt",83,nonfoil,$0.02,uncommon,91be6a06-9c36-45a3-a591-183cb5c0f800,2023-11-24T13:34:38.249Z,,ru
1,"Kasmina, Enigma Sage",stx,"Strixhaven: School of Mages",279,nonfoil,$1.40,mythic,fed5f87d-3bca-44fc-a1ea-fc01e36ba092,2023-11-24T13:34:38.249Z,,ru
1,"Bruenor Battlehammer",afr,"Adventures in the Forgotten Realms",337,nonfoil,$0.18,uncommon,c620e7d7-60f8-452b-9563-5624791ae893,2023-11-24T13:34:38.249Z,,ru
2,"Briarhorn",ddr,"Duel Decks: Nissa vs. Ob Nixilis",3,nonfoil,$0.10,uncommon,0fd09615-bcd2-4a2e-b9bf-8b4fd83291ce,2023-11-24T13:34:38.249Z,,en
1,"Hall Monitor",stx,"Strixhaven: School of Mages",105,nonfoil,$0.02,uncommon,02fdc551-0b22-49f4-8765-143ad82f16a3,2023-11-24T13:34:38.249Z,,ru
1,"Hullbreaker Horror",vow,"Innistrad: Crimson Vow",63,nonfoil,$2.07,rare,4b546bcf-2e86-42af-bf32-81c7fd36ef8c,2023-11-24T13:34:38.249Z,,en
1,"Creative Outburst",stx,"Strixhaven: School of Mages",171,nonfoil,$0.11,uncommon,eab58d87-bf01-45dc-8958-e2b3375f914b,2023-11-24T13:34:38.249Z,,ru
1,"Invasion of Moag // Bloomwielder Dryads",mom,"March of the Machine",237,nonfoil,$0.05,uncommon,e454bf31-5aa0-4109-a3f5-c3f9cc838682,2023-11-24T13:34:38.249Z,,en
1,"Indulgent Tormentor",ddr,"Duel Decks: Nissa vs. Ob Nixilis",53,nonfoil,$0.42,rare,a0bb89e2-0d28-4483-b5a7-fddf83d5eac3,2023-11-24T13:34:38.249Z,,en
1,"Stonebinder's Familiar",stx,"Strixhaven: School of Mages",31,nonfoil,$0.02,uncommon,21de4a01-98d3-4af3-9c6e-29e16d2c1767,2023-11-24T13:34:38.249Z,,ru
1,"Shessra, Death's Whisper",afr,"Adventures in the Forgotten Realms",231,nonfoil,$0.04,uncommon,60ca5fef-af21-4e2b-9efa-61e08a638a1f,2023-11-24T13:34:38.249Z,,ru
2,"Draconic Intervention",stx,"Strixhaven: School of Mages",96,nonfoil,$0.13,rare,657de246-b9fc-47b1-b932-091e9500bb82,2023-11-24T13:34:38.249Z,,ru
1,"Stoke the Flames",mom,"March of the Machine",166,nonfoil,$0.05,uncommon,04113b3c-cc8f-4b15-9091-f82ea3df2e7c,2023-11-24T13:34:38.249Z,,en
1,"Faithful Mending",mid,"Innistrad: Midnight Hunt",221,nonfoil,$0.34,uncommon,50752ca9-ea85-4c4b-9bf5-4f8759a7dcec,2023-11-24T13:34:38.249Z,,ru
1,"Claim the Firstborn",sta,"Strixhaven Mystical Archive",37,nonfoil,$0.11,uncommon,e3cb6157-ea56-4921-b803-59e3fbef0b94,2023-11-24T13:34:38.249Z,,ru
1,"Stinging Lionfish",thb,"Theros Beyond Death",69,nonfoil,$0.08,uncommon,0162a0b8-a2d1-4664-a445-331aee6d5175,2023-11-24T13:34:38.249Z,,en
1,"Critical Hit",afr,"Adventures in the Forgotten Realms",137,nonfoil,$0.07,uncommon,d2e9aaaf-0b51-4721-b75c-923892a41743,2023-11-24T13:34:38.249Z,,ru
1,"Skaab Wrangler",mid,"Innistrad: Midnight Hunt",75,nonfoil,$0.01,uncommon,9771d9e8-97d5-44af-8612-dc5c44d65ceb,2023-11-24T13:34:38.249Z,,ru
2,"Quest for the Gravelord",ddr,"Duel Decks: Nissa vs. Ob Nixilis",58,nonfoil,$0.16,uncommon,1838157f-5697-4463-b98d-97aeb3667006,2023-11-24T13:34:38.249Z,,en
